
Kokkos::Cuda::initialize WARNING: Cuda is allocating into UVMSpace by default
                                  without setting CUDA_LAUNCH_BLOCKING=1.
                                  The code must call Cuda().fence() after each kernel
                                  or will likely crash when accessing data on the host.
0.0558433 0.0913375 0.020193 size  3645000 90253.9 MUPD/s or  722.031 GB/s
0.0559282 0.0915317 0.0205656 size  3649000 88716.3 MUPD/s or   709.73 GB/s
0.0559834 0.0913498 0.0201388 size  3653000 90695.6 MUPD/s or  725.565 GB/s
0.0560972 0.0916113 0.0206494 size  3657000 88549.7 MUPD/s or  708.398 GB/s
0.0562298 0.0914359 0.0210113 size  3661000 87119.8 MUPD/s or  696.958 GB/s
0.0563737 0.0920072 0.0228652 size  3665000 80143.5 MUPD/s or  641.148 GB/s
0.0563173 0.0919609 0.0231907 size  3669000 79104.9 MUPD/s or  632.839 GB/s
0.0564116 0.0921949 0.0232066 size  3673000 79137 MUPD/s or  633.096 GB/s
0.0564605 0.0922323 0.0229114 size  3677000 80244 MUPD/s or  641.952 GB/s
0.0564373 0.0924066 0.0220057 size  3681000 83637.6 MUPD/s or  669.101 GB/s
0.0565785 0.0924185 0.0205608 size  3685000 89612.1 MUPD/s or  716.897 GB/s
0.0565327 0.0924977 0.0201581 size  3689000 91501.5 MUPD/s or  732.012 GB/s
0.0566477 0.0925538 0.0202292 size  3693000 91278.8 MUPD/s or  730.231 GB/s
0.0567624 0.0927517 0.0207504 size  3697000 89082.6 MUPD/s or  712.661 GB/s
0.056975 0.0930595 0.0199664 size  3701000 92680.9 MUPD/s or  741.447 GB/s
0.0569335 0.0933144 0.020054 size  3705000 92375.6 MUPD/s or  739.005 GB/s
0.0570468 0.0933459 0.0203513 size  3709000 91124.4 MUPD/s or  728.995 GB/s
0.0570439 0.0932618 0.0203428 size  3713000 91260.8 MUPD/s or  730.087 GB/s
0.0565705 0.0922524 0.0202317 size  3717000 91860.7 MUPD/s or  734.885 GB/s
0.0571086 0.0935251 0.0201151 size  3721000 92492.8 MUPD/s or  739.942 GB/s
0.0570884 0.0934875 0.020149 size  3725000 92436.2 MUPD/s or   739.49 GB/s
0.0566146 0.0913033 0.020483 size  3729000 91026.5 MUPD/s or  728.212 GB/s
0.0560896 0.0915874 0.0203553 size  3733000 91695.8 MUPD/s or  733.567 GB/s
0.0563502 0.0914108 0.020256 size  3737000 92244.4 MUPD/s or  737.955 GB/s
0.0562645 0.0925386 0.0204401 size  3741000 91511.1 MUPD/s or  732.089 GB/s
0.0574027 0.0936741 0.0205827 size  3745000 90974.4 MUPD/s or  727.795 GB/s
0.0569616 0.0928551 0.02099 size  3749000 89304.5 MUPD/s or  714.436 GB/s
0.057085 0.0929466 0.0210774 size  3753000 89028.9 MUPD/s or  712.231 GB/s
0.0574907 0.0913397 0.0214092 size  3757000 87742.8 MUPD/s or  701.943 GB/s
0.0564705 0.0923656 0.0208662 size  3761000 90121.8 MUPD/s or  720.974 GB/s
0.0566225 0.0917639 0.0211232 size  3765000 89119.9 MUPD/s or   712.96 GB/s
0.0566917 0.0917625 0.0207818 size  3769000 90680.1 MUPD/s or  725.441 GB/s
0.0565621 0.0932662 0.0204726 size  3773000 92147.5 MUPD/s or   737.18 GB/s
0.0573975 0.0936806 0.0207137 size  3777000 91171.5 MUPD/s or  729.372 GB/s
0.0574861 0.0938026 0.0204556 size  3781000 92419.7 MUPD/s or  739.357 GB/s
0.0576273 0.0948154 0.0205312 size  3785000 92177 MUPD/s or  737.416 GB/s
0.0581912 0.0950905 0.020655 size  3789000 91721.3 MUPD/s or   733.77 GB/s
0.0576532 0.0941035 0.0208774 size  3793000 90840 MUPD/s or   726.72 GB/s
0.0577783 0.0940514 0.0207486 size  3797000 91500.2 MUPD/s or  732.001 GB/s
0.0570266 0.0926747 0.0207055 size  3801000 91787.4 MUPD/s or  734.299 GB/s
0.0574454 0.0933054 0.0210169 size  3805000 90522.6 MUPD/s or  724.181 GB/s
0.0578375 0.094322 0.0208337 size  3809000 91414.2 MUPD/s or  731.314 GB/s
0.0579463 0.0955141 0.0209185 size  3813000 91139.6 MUPD/s or  729.117 GB/s
0.0586782 0.095937 0.0206644 size  3817000 92356.9 MUPD/s or  738.855 GB/s
0.05883 0.0933805 0.0206564 size  3821000 92489.7 MUPD/s or  739.918 GB/s
0.0576485 0.0936644 0.0207155 size  3825000 92322.3 MUPD/s or  738.579 GB/s
0.0576844 0.094585 0.020798 size  3829000 92052.3 MUPD/s or  736.418 GB/s
0.0576385 0.0936527 0.0206335 size  3833000 92883.1 MUPD/s or  743.065 GB/s
0.057518 0.0933784 0.0206895 size  3837000 92728.3 MUPD/s or  741.827 GB/s
0.0577473 0.0934946 0.0208246 size  3841000 92222.6 MUPD/s or  737.781 GB/s
0.0576885 0.0941158 0.0205808 size  3845000 93412.4 MUPD/s or  747.299 GB/s
0.0583817 0.0967849 0.0207205 size  3849000 92878.9 MUPD/s or  743.031 GB/s
0.0591543 0.0962887 0.0208316 size  3853000 92479.7 MUPD/s or  739.838 GB/s
0.0588154 0.0956429 0.0206256 size  3857000 93500.5 MUPD/s or  748.004 GB/s
0.0587902 0.0959215 0.0207708 size  3861000 92943 MUPD/s or  743.544 GB/s
0.0587808 0.0960694 0.0207535 size  3865000 93116.7 MUPD/s or  744.934 GB/s
0.0588008 0.0965522 0.0206561 size  3869000 93652.8 MUPD/s or  749.223 GB/s
0.0595265 0.0961725 0.0209711 size  3873000 92341.3 MUPD/s or  738.731 GB/s
0.0589313 0.0959938 0.0212301 size  3877000 91309.1 MUPD/s or  730.473 GB/s
0.0593651 0.0962716 0.02141 size  3881000 90635.3 MUPD/s or  725.083 GB/s
0.0589168 0.0947919 0.0214857 size  3885000 90408.9 MUPD/s or  723.271 GB/s
0.0590664 0.0967059 0.0213633 size  3889000 91020.7 MUPD/s or  728.166 GB/s
0.059124 0.0956138 0.0211744 size  3893000 91926.9 MUPD/s or  735.415 GB/s
0.0585154 0.0949519 0.0212282 size  3897000 91788.2 MUPD/s or  734.305 GB/s
0.0588576 0.094984 0.0212055 size  3901000 91981 MUPD/s or  735.848 GB/s
0.0586042 0.0951562 0.0212636 size  3905000 91823.4 MUPD/s or  734.587 GB/s
0.058902 0.0958893 0.0219035 size  3909000 89232.2 MUPD/s or  713.858 GB/s
0.0594116 0.0969246 0.0224004 size  3913000 87342.3 MUPD/s or  698.739 GB/s
0.059386 0.0959548 0.0218106 size  3917000 89795.7 MUPD/s or  718.365 GB/s
0.059288 0.0954138 0.0222845 size  3921000 87975.8 MUPD/s or  703.806 GB/s
0.060012 0.0985038 0.0242826 size  3925000 80819.1 MUPD/s or  646.553 GB/s
0.0597391 0.097328 0.0273463 size  3929000 71838 MUPD/s or  574.704 GB/s
0.0600276 0.0989731 0.0270706 size  3933000 72643.4 MUPD/s or  581.147 GB/s
0.0604204 0.0990194 0.0275601 size  3937000 71425.7 MUPD/s or  571.406 GB/s
0.0606252 0.0990374 0.0252441 size  3941000 78057.9 MUPD/s or  624.463 GB/s
0.0605675 0.0991514 0.0235362 size  3945000 83807.2 MUPD/s or  670.457 GB/s
0.0600025 0.0976191 0.0218207 size  3949000 90487.5 MUPD/s or    723.9 GB/s
0.0592731 0.0963351 0.0220166 size  3953000 89773.3 MUPD/s or  718.186 GB/s
0.059392 0.0963526 0.0217893 size  3957000 90801.5 MUPD/s or  726.412 GB/s
0.0594211 0.0964943 0.021696 size  3961000 91284.3 MUPD/s or  730.274 GB/s
0.060162 0.0984029 0.0217795 size  3965000 91025.9 MUPD/s or  728.207 GB/s
0.0603946 0.0982422 0.0217415 size  3969000 91277 MUPD/s or  730.216 GB/s
0.0605712 0.0988373 0.0219109 size  3973000 90662.6 MUPD/s or  725.301 GB/s
0.0603677 0.0986277 0.0217995 size  3977000 91217.7 MUPD/s or  729.742 GB/s
0.0599911 0.0982995 0.0216588 size  3981000 91902.4 MUPD/s or  735.219 GB/s
0.0604754 0.098461 0.0214732 size  3985000 92789.9 MUPD/s or  742.319 GB/s
0.0605949 0.0983868 0.0216373 size  3989000 92178.7 MUPD/s or  737.429 GB/s
0.0605585 0.0987026 0.0215028 size  3993000 92848.4 MUPD/s or  742.787 GB/s
0.0612822 0.100152 0.0215373 size  3997000 92792.4 MUPD/s or  742.339 GB/s
0.0614904 0.0994761 0.0215762 size  4001000 92718 MUPD/s or  741.744 GB/s
0.0615426 0.100211 0.0217362 size  4005000 92127.4 MUPD/s or  737.019 GB/s
0.0615132 0.099627 0.0219054 size  4009000 91507 MUPD/s or  732.056 GB/s
0.0609037 0.0990861 0.0219003 size  4013000 91619.8 MUPD/s or  732.958 GB/s
0.0609521 0.099241 0.0220512 size  4017000 91083.6 MUPD/s or  728.669 GB/s
0.0611189 0.0993333 0.0218799 size  4021000 91888.1 MUPD/s or  735.105 GB/s
0.0610746 0.0993955 0.0220677 size  4025000 91196.6 MUPD/s or  729.573 GB/s
0.0610684 0.099496 0.0219249 size  4029000 91881.7 MUPD/s or  735.053 GB/s
0.0612562 0.100141 0.022067 size  4033000 91380.6 MUPD/s or  731.045 GB/s
0.0613018 0.101009 0.0219964 size  4037000 91764.9 MUPD/s or   734.12 GB/s
0.0621698 0.101837 0.021867 size  4041000 92399.5 MUPD/s or  739.196 GB/s
0.0625567 0.101297 0.0219716 size  4045000 92050.5 MUPD/s or  736.404 GB/s
0.0619771 0.101143 0.022084 size  4049000 91672.8 MUPD/s or  733.382 GB/s
0.0620093 0.10138 0.0221202 size  4053000 91613.1 MUPD/s or  732.905 GB/s
0.0622179 0.102258 0.0219911 size  4057000 92241.7 MUPD/s or  737.934 GB/s
0.0622349 0.101486 0.0223476 size  4061000 90860 MUPD/s or   726.88 GB/s
0.0622746 0.101799 0.0217885 size  4065000 93283 MUPD/s or  746.264 GB/s
0.0623343 0.101967 0.0219864 size  4069000 92534.4 MUPD/s or  740.275 GB/s
0.0623635 0.101953 0.022265 size  4073000 91466.5 MUPD/s or  731.732 GB/s
0.0625406 0.102203 0.0225331 size  4077000 90466.9 MUPD/s or  723.736 GB/s
0.0625091 0.102042 0.0224137 size  4081000 91037.9 MUPD/s or  728.303 GB/s
0.0625911 0.102364 0.022288 size  4085000 91641.4 MUPD/s or  733.131 GB/s
0.0627057 0.102865 0.0227887 size  4089000 89715.4 MUPD/s or  717.723 GB/s
0.0627463 0.102641 0.022465 size  4093000 91097.2 MUPD/s or  728.778 GB/s
0.0628845 0.103114 0.0224978 size  4097000 91053.5 MUPD/s or  728.428 GB/s
0.0629322 0.102995 0.0219656 size  4101000 93350.3 MUPD/s or  746.803 GB/s
0.0630084 0.103161 0.0222419 size  4105000 92280.7 MUPD/s or  738.246 GB/s
0.0630955 0.10342 0.0222205 size  4109000 92459.7 MUPD/s or  739.677 GB/s
0.0630229 0.10331 0.0223065 size  4113000 92192.8 MUPD/s or  737.542 GB/s
0.0632965 0.103803 0.0225805 size  4117000 91162.9 MUPD/s or  729.303 GB/s
0.0629781 0.101976 0.0229202 size  4121000 89898.7 MUPD/s or   719.19 GB/s
0.0627613 0.101789 0.0236401 size  4125000 87245.9 MUPD/s or  697.968 GB/s
0.062741 0.102348 0.0237065 size  4129000 87085.9 MUPD/s or  696.688 GB/s
0.0629046 0.103275 0.0231763 size  4133000 89164.2 MUPD/s or  713.314 GB/s
0.0628228 0.10156 0.0225035 size  4137000 91919.2 MUPD/s or  735.354 GB/s
0.0623781 0.102336 0.0224082 size  4141000 92399.2 MUPD/s or  739.194 GB/s
0.0629114 0.101328 0.0222749 size  4145000 93041.9 MUPD/s or  744.335 GB/s
0.0626001 0.101747 0.0222374 size  4149000 93288.8 MUPD/s or   746.31 GB/s
0.0623331 0.100996 0.0226001 size  4153000 91880.2 MUPD/s or  735.042 GB/s
0.0624163 0.101413 0.022651 size  4157000 91762 MUPD/s or  734.096 GB/s
0.0632091 0.103468 0.0225192 size  4161000 92387.8 MUPD/s or  739.102 GB/s
0.063963 0.104597 0.0223436 size  4165000 93203.4 MUPD/s or  745.628 GB/s
0.0640657 0.104863 0.0227745 size  4169000 91527.7 MUPD/s or  732.222 GB/s
0.0644839 0.103635 0.0231648 size  4173000 90072 MUPD/s or  720.576 GB/s
0.0635479 0.103827 0.0230855 size  4177000 90467.9 MUPD/s or  723.743 GB/s
0.0636816 0.10373 0.0226417 size  4181000 92329.6 MUPD/s or  738.636 GB/s
0.0636642 0.103119 0.0234656 size  4185000 89173 MUPD/s or  713.384 GB/s
0.0632516 0.102313 0.0247222 size  4189000 84721.6 MUPD/s or  677.773 GB/s
0.062966 0.102189 0.0262243 size  4193000 79944.8 MUPD/s or  639.559 GB/s
0.0630508 0.102362 0.026376 size  4197000 79560.9 MUPD/s or  636.488 GB/s
0.0636099 0.104201 0.0257886 size  4201000 81450.8 MUPD/s or  651.607 GB/s
0.0639281 0.102392 0.0246696 size  4205000 85226.5 MUPD/s or  681.812 GB/s
0.0632146 0.102557 0.023118 size  4209000 91032.9 MUPD/s or  728.263 GB/s
0.0632515 0.102735 0.0227308 size  4213000 92671.7 MUPD/s or  741.373 GB/s
0.0636919 0.103457 0.0230305 size  4217000 91552.6 MUPD/s or  732.421 GB/s
0.0641903 0.104094 0.0229391 size  4221000 92004.5 MUPD/s or  736.036 GB/s
0.0643109 0.104881 0.0227275 size  4225000 92949.1 MUPD/s or  743.593 GB/s
0.0642617 0.106281 0.0229469 size  4229000 92147.6 MUPD/s or  737.181 GB/s
0.064596 0.105074 0.0231474 size  4233000 91435.9 MUPD/s or  731.487 GB/s
0.0640492 0.105587 0.022989 size  4237000 92152.8 MUPD/s or  737.222 GB/s
0.0645684 0.104791 0.0227824 size  4241000 93076.4 MUPD/s or  744.611 GB/s
0.0641598 0.104278 0.0227087 size  4245000 93466.6 MUPD/s or  747.732 GB/s
0.0638313 0.103609 0.0232373 size  4249000 91426.3 MUPD/s or  731.411 GB/s
0.0639637 0.10373 0.0238273 size  4253000 89246.4 MUPD/s or  713.971 GB/s
0.0639583 0.103894 0.0237913 size  4257000 89465.6 MUPD/s or  715.725 GB/s
0.0650245 0.107092 0.0240135 size  4261000 88721.1 MUPD/s or  709.768 GB/s
0.0650847 0.105928 0.0235015 size  4265000 90739 MUPD/s or  725.912 GB/s
0.0650135 0.106147 0.0233646 size  4269000 91356.2 MUPD/s or   730.85 GB/s
0.0649272 0.106091 0.0230436 size  4273000 92715.4 MUPD/s or  741.723 GB/s
0.0651652 0.106126 0.0229083 size  4277000 93350.5 MUPD/s or  746.804 GB/s
0.0658642 0.107846 0.0231134 size  4281000 92608.4 MUPD/s or  740.867 GB/s
0.0651426 0.10622 0.0231248 size  4285000 92649.4 MUPD/s or  741.195 GB/s
0.0652996 0.106328 0.0232796 size  4289000 92119.3 MUPD/s or  736.955 GB/s
0.0652804 0.105122 0.0233099 size  4293000 92085.2 MUPD/s or  736.682 GB/s
0.0649375 0.105372 0.0236454 size  4297000 90863.5 MUPD/s or  726.908 GB/s
0.0650355 0.107332 0.0237374 size  4301000 90595.5 MUPD/s or  724.764 GB/s
0.0654555 0.106199 0.0237776 size  4305000 90526.2 MUPD/s or   724.21 GB/s
0.0647197 0.105038 0.0240032 size  4309000 89758.9 MUPD/s or  718.071 GB/s
0.0649305 0.105245 0.024198 size  4313000 89118.9 MUPD/s or  712.951 GB/s
0.0649098 0.105319 0.0238762 size  4317000 90403.7 MUPD/s or   723.23 GB/s
0.0656635 0.107075 0.0239985 size  4321000 90026.6 MUPD/s or  720.213 GB/s
0.0651895 0.105534 0.0231542 size  4325000 93395.7 MUPD/s or  747.165 GB/s
0.0659397 0.107406 0.0232581 size  4329000 93064.4 MUPD/s or  744.516 GB/s
0.065795 0.106723 0.0236964 size  4333000 91427.4 MUPD/s or  731.419 GB/s
0.0652644 0.106736 0.0236001 size  4337000 91885.4 MUPD/s or  735.083 GB/s
0.0659816 0.107715 0.0235977 size  4341000 91979.1 MUPD/s or  735.833 GB/s
0.0661396 0.107685 0.0233715 size  4345000 92955 MUPD/s or   743.64 GB/s
0.0660882 0.107901 0.0236545 size  4349000 91927.7 MUPD/s or  735.421 GB/s
0.066096 0.106594 0.0237405 size  4353000 91678.9 MUPD/s or  733.431 GB/s
0.0657468 0.106741 0.0236909 size  4357000 91955.3 MUPD/s or  735.642 GB/s
0.0663162 0.108217 0.0241581 size  4361000 90259.7 MUPD/s or  722.077 GB/s
0.0664214 0.109168 0.0237486 size  4365000 91900.1 MUPD/s or  735.201 GB/s
0.0671301 0.109637 0.0242029 size  4369000 90257.9 MUPD/s or  722.063 GB/s
0.0665211 0.108701 0.0243798 size  4373000 89684.8 MUPD/s or  717.479 GB/s
0.0666167 0.10883 0.0239376 size  4377000 91425.2 MUPD/s or  731.401 GB/s
0.0670404 0.108569 0.0239215 size  4381000 91570.5 MUPD/s or  732.564 GB/s
0.0660758 0.107021 0.0240244 size  4385000 91261.4 MUPD/s or  730.091 GB/s
0.0663191 0.10758 0.0237133 size  4389000 92542.8 MUPD/s or  740.343 GB/s
0.0660671 0.107149 0.0236503 size  4393000 92874.1 MUPD/s or  742.993 GB/s
0.0660086 0.108797 0.0237657 size  4397000 92507.2 MUPD/s or  740.058 GB/s
0.066875 0.109218 0.0236414 size  4401000 93078.4 MUPD/s or  744.627 GB/s
0.067002 0.109199 0.0238263 size  4405000 92439.9 MUPD/s or  739.519 GB/s
0.067022 0.109274 0.0238049 size  4409000 92607 MUPD/s or  740.856 GB/s
0.0665444 0.10826 0.0241691 size  4413000 91294.3 MUPD/s or  730.354 GB/s
0.0666154 0.108212 0.0243576 size  4417000 90669.8 MUPD/s or  725.358 GB/s
0.0664942 0.107852 0.0245177 size  4421000 90159.4 MUPD/s or  721.275 GB/s
0.0673295 0.109933 0.0243878 size  4425000 90721.7 MUPD/s or  725.773 GB/s
0.0673243 0.109681 0.0241809 size  4429000 91580.6 MUPD/s or  732.645 GB/s
0.067948 0.108189 0.0251564 size  4433000 88108.8 MUPD/s or   704.87 GB/s
0.0670677 0.11118 0.0249192 size  4437000 89027.8 MUPD/s or  712.222 GB/s
0.0680196 0.110113 0.0247385 size  4441000 89758.9 MUPD/s or  718.072 GB/s
0.0675531 0.110045 0.0253007 size  4445000 87843.3 MUPD/s or  702.746 GB/s
0.0682451 0.111259 0.0268286 size  4449000 82915.3 MUPD/s or  663.322 GB/s
0.0683733 0.110984 0.0301098 size  4453000 73945.9 MUPD/s or  591.567 GB/s
0.0679135 0.111471 0.030724 size  4457000 72533 MUPD/s or  580.264 GB/s
0.0683353 0.11073 0.030448 size  4461000 73256.1 MUPD/s or  586.048 GB/s
0.0684959 0.111693 0.0284679 size  4465000 78421.6 MUPD/s or  627.373 GB/s
0.0686127 0.112288 0.0259746 size  4469000 86026.5 MUPD/s or  688.212 GB/s
0.0683969 0.112015 0.0245659 size  4473000 91040.9 MUPD/s or  728.327 GB/s
0.0686807 0.112036 0.0245812 size  4477000 91065.5 MUPD/s or  728.524 GB/s
0.0687919 0.112582 0.0247472 size  4481000 90535.5 MUPD/s or  724.284 GB/s
0.0689435 0.112973 0.024565 size  4485000 91288.6 MUPD/s or  730.309 GB/s
0.0690069 0.113492 0.0244175 size  4489000 91921.7 MUPD/s or  735.374 GB/s
0.0689436 0.113597 0.0244219 size  4493000 91987.2 MUPD/s or  735.898 GB/s
0.069077 0.113058 0.0249841 size  4497000 89997.1 MUPD/s or  719.977 GB/s
0.06915 0.113262 0.0250963 size  4501000 89674.6 MUPD/s or  717.396 GB/s
0.0691313 0.113171 0.0245772 size  4505000 91650.1 MUPD/s or  733.201 GB/s
0.069198 0.113244 0.0243145 size  4509000 92722.3 MUPD/s or  741.778 GB/s
0.0693365 0.113649 0.0244291 size  4513000 92369.2 MUPD/s or  738.954 GB/s
0.0694223 0.113653 0.0244414 size  4517000 92404.5 MUPD/s or  739.236 GB/s
0.0695107 0.11376 0.0244875 size  4521000 92312.3 MUPD/s or  738.498 GB/s
0.0694387 0.113653 0.024213 size  4525000 93441.7 MUPD/s or  747.533 GB/s
0.0689859 0.112527 0.024235 size  4529000 93439.1 MUPD/s or  747.513 GB/s
0.0695788 0.113492 0.0244988 size  4533000 92514.6 MUPD/s or  740.117 GB/s
0.0688784 0.112587 0.0244257 size  4537000 92873.4 MUPD/s or  742.988 GB/s
0.0690733 0.112693 0.0243742 size  4541000 93151.9 MUPD/s or  745.215 GB/s
0.0690114 0.113041 0.0246711 size  4545000 92111.7 MUPD/s or  736.894 GB/s
0.069815 0.114688 0.0246617 size  4549000 92228.1 MUPD/s or  737.825 GB/s
0.0699028 0.113738 0.0245396 size  4553000 92768.6 MUPD/s or  742.149 GB/s
0.0692792 0.113419 0.0246817 size  4557000 92315.2 MUPD/s or  738.522 GB/s
0.0692457 0.11281 0.0246032 size  4561000 92691.4 MUPD/s or  741.531 GB/s
0.0692784 0.113204 0.0247877 size  4565000 92081.8 MUPD/s or  736.654 GB/s
0.0689476 0.111808 0.0247215 size  4569000 92409.6 MUPD/s or  739.276 GB/s
0.069108 0.112132 0.0246236 size  4573000 92858.1 MUPD/s or  742.865 GB/s
0.0690607 0.112524 0.0247937 size  4577000 92301.5 MUPD/s or  738.412 GB/s
0.069192 0.112402 0.0252802 size  4581000 90604.6 MUPD/s or  724.837 GB/s
0.0695693 0.113711 0.0253126 size  4585000 90567.7 MUPD/s or  724.542 GB/s
0.0691208 0.112995 0.0252838 size  4589000 90749.9 MUPD/s or  725.999 GB/s
0.0699626 0.114183 0.0250028 size  4593000 91849.9 MUPD/s or  734.799 GB/s
0.0699744 0.11399 0.0248939 size  4597000 92331.9 MUPD/s or  738.655 GB/s
0.0700228 0.115919 0.0251726 size  4601000 91389.1 MUPD/s or  731.113 GB/s
0.0708636 0.115636 0.0251306 size  4605000 91621.5 MUPD/s or  732.972 GB/s
0.0708809 0.1161 0.025078 size  4609000 91893.1 MUPD/s or  735.145 GB/s
0.0700981 0.11445 0.025289 size  4613000 91205.5 MUPD/s or  729.644 GB/s
0.06968 0.113294 0.0253253 size  4617000 91154.1 MUPD/s or  729.233 GB/s
0.0697032 0.113251 0.0250871 size  4621000 92099.3 MUPD/s or  736.794 GB/s
0.0697475 0.113413 0.0254092 size  4625000 91010.4 MUPD/s or  728.083 GB/s
0.0699373 0.113452 0.0254508 size  4629000 90940.2 MUPD/s or  727.522 GB/s
0.069955 0.113557 0.025757 size  4633000 89936.7 MUPD/s or  719.493 GB/s
0.070318 0.114932 0.0252701 size  4637000 91748.8 MUPD/s or   733.99 GB/s
0.0698299 0.113592 0.0251945 size  4641000 92103.3 MUPD/s or  736.826 GB/s
0.0699954 0.113384 0.0256322 size  4645000 90608.5 MUPD/s or  724.868 GB/s
0.0704543 0.114139 0.0254465 size  4649000 91348.6 MUPD/s or  730.788 GB/s
0.0701022 0.116946 0.0256179 size  4653000 90815.6 MUPD/s or  726.525 GB/s
0.0715553 0.116895 0.0256755 size  4657000 90689.7 MUPD/s or  725.518 GB/s
0.0709599 0.115491 0.0255993 size  4661000 91037.5 MUPD/s or    728.3 GB/s
0.0708645 0.11366 0.0252617 size  4665000 92333.4 MUPD/s or  738.667 GB/s
0.0702828 0.11453 0.0254796 size  4669000 91622.5 MUPD/s or   732.98 GB/s
0.070697 0.115175 0.0254447 size  4673000 91826.6 MUPD/s or  734.613 GB/s
0.0702246 0.114168 0.0258149 size  4677000 90587.1 MUPD/s or  724.697 GB/s
0.0702646 0.114982 0.0258779 size  4681000 90443.9 MUPD/s or  723.551 GB/s
0.0712284 0.116074 0.0256273 size  4685000 91406.5 MUPD/s or  731.252 GB/s
0.0720086 0.117914 0.0257911 size  4689000 90903.3 MUPD/s or  727.226 GB/s
0.0713866 0.116504 0.0261719 size  4693000 89657.3 MUPD/s or  717.258 GB/s
0.0715934 0.116594 0.0260481 size  4697000 90160.3 MUPD/s or  721.282 GB/s
0.0715984 0.116902 0.0260007 size  4701000 90401.4 MUPD/s or  723.211 GB/s
0.0714739 0.116685 0.0262425 size  4705000 89644.6 MUPD/s or  717.156 GB/s
0.0717088 0.116791 0.0265799 size  4709000 88581.8 MUPD/s or  708.655 GB/s
0.0716789 0.116859 0.0286558 size  4713000 82234.8 MUPD/s or  657.878 GB/s
0.0715786 0.115393 0.0299997 size  4717000 78617.4 MUPD/s or  628.939 GB/s
0.0711058 0.114934 0.0305931 size  4721000 77158 MUPD/s or  617.264 GB/s
0.0709623 0.115208 0.0298037 size  4725000 79268.7 MUPD/s or   634.15 GB/s
0.07112 0.115172 0.0281063 size  4729000 84127.1 MUPD/s or  673.016 GB/s
0.0713425 0.115281 0.0266925 size  4733000 88657.8 MUPD/s or  709.263 GB/s
0.0711715 0.115855 0.0261434 size  4737000 90596.3 MUPD/s or   724.77 GB/s
0.0721376 0.116864 0.0259538 size  4741000 91335.2 MUPD/s or  730.682 GB/s
0.0717718 0.11759 0.0270369 size  4745000 87750.5 MUPD/s or  702.004 GB/s
0.0721315 0.118059 0.0261311 size  4749000 90868.7 MUPD/s or   726.95 GB/s
0.0714706 0.116001 0.0258132 size  4753000 92065.4 MUPD/s or  736.524 GB/s
0.0722836 0.117935 0.0256509 size  4757000 92725.6 MUPD/s or  741.805 GB/s
0.072262 0.117978 0.0260788 size  4761000 91281 MUPD/s or  730.248 GB/s
0.0723635 0.117962 0.0258168 size  4765000 92284.9 MUPD/s or   738.28 GB/s
0.0716211 0.116267 0.0260507 size  4769000 91533.1 MUPD/s or  732.265 GB/s
0.0716706 0.117647 0.0260627 size  4773000 91567.5 MUPD/s or   732.54 GB/s
0.0727565 0.118771 0.0260659 size  4777000 91633.2 MUPD/s or  733.066 GB/s
0.0730956 0.11888 0.0264421 size  4781000 90405.2 MUPD/s or  723.242 GB/s
0.0728561 0.118774 0.026375 size  4785000 90710.8 MUPD/s or  725.686 GB/s
0.072755 0.120528 0.0269189 size  4789000 88952.4 MUPD/s or  711.619 GB/s
0.0736598 0.118394 0.0265197 size  4793000 90366.9 MUPD/s or  722.935 GB/s
0.0720992 0.117007 0.0272176 size  4797000 88123 MUPD/s or  704.984 GB/s
0.0729143 0.118603 0.0264547 size  4801000 90740 MUPD/s or   725.92 GB/s
0.0728788 0.119017 0.026275 size  4805000 91436.7 MUPD/s or  731.494 GB/s
0.0729684 0.118951 0.026127 size  4809000 92031.4 MUPD/s or  736.251 GB/s
0.0730589 0.120654 0.0262223 size  4813000 91773.1 MUPD/s or  734.185 GB/s
0.0731201 0.119106 0.0264047 size  4817000 91215 MUPD/s or   729.72 GB/s
0.0731234 0.119191 0.0263444 size  4821000 91499.6 MUPD/s or  731.997 GB/s
0.0731716 0.119287 0.0260363 size  4825000 92659.1 MUPD/s or  741.273 GB/s
0.0733171 0.119896 0.0258933 size  4829000 93248.1 MUPD/s or  745.985 GB/s
0.0735531 0.119928 0.0259661 size  4833000 93063.6 MUPD/s or  744.509 GB/s
0.0741694 0.121629 0.026223 size  4837000 92228.3 MUPD/s or  737.826 GB/s
0.0742624 0.121141 0.0264241 size  4841000 91602.1 MUPD/s or  732.817 GB/s
0.0746576 0.120307 0.0269473 size  4845000 89897.9 MUPD/s or  719.183 GB/s
0.0737224 0.121047 0.02627 size  4849000 92291.5 MUPD/s or  738.332 GB/s
0.0743753 0.121578 0.0269286 size  4853000 90108.6 MUPD/s or  720.869 GB/s
0.074449 0.122001 0.0264535 size  4857000 91802.5 MUPD/s or   734.42 GB/s
0.0745168 0.121868 0.0264832 size  4861000 91775.3 MUPD/s or  734.202 GB/s
0.0747275 0.12203 0.0265706 size  4865000 91548.6 MUPD/s or  732.389 GB/s
0.0747162 0.121991 0.026817 size  4869000 90782.1 MUPD/s or  726.257 GB/s
0.0739817 0.120446 0.0267474 size  4873000 91093 MUPD/s or  728.744 GB/s
0.0746486 0.122118 0.0265929 size  4877000 91697.4 MUPD/s or  733.579 GB/s
